Identifiant station,Nom station,Station en fonctionnement,Capacité de la station,Nombre bornettes libres,Nombre total vélos disponibles,Vélos mécaniques disponibles,Vélos électriques disponibles,Borne de paiement disponible,Retour vélib possible,Actualisation de la donnée,Coordonnées géographiques,Nom communes équipées,ville,tmp,wnd_spd,wnd_gust,wnd_dir,pressure,humidity,condition,Correction
16005,Raymond Poincaré - Place Victor Hugo,OUI,25,20,2,2,0,OUI,OUI,2022-09-29 04:41:09,"48.870306124369975,2.285074541420228",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
5116,Place Valhubert,OUI,37,35,0,0,0,OUI,OUI,2022-09-29 04:41:09,"48.844182577315,2.3640366643667",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
11039,Richard Lenoir - Jean-Pierre Timbaud,OUI,36,28,6,5,1,OUI,OUI,2022-09-29 04:41:09,"48.86580427668637,2.369337074966926",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
7020,Champ de Mars - Cler,OUI,41,0,38,37,1,OUI,OUI,2022-09-29 04:41:07,"48.856691550115315,2.306646779179573",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
14020,Cimetière de Montrouge,OUI,58,46,12,4,8,OUI,OUI,2022-09-29 04:41:07,"48.822009,2.322188699",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
6108,Saint-Romain - Cherche-Midi,OUI,17,10,7,5,2,OUI,OUI,2022-09-29 04:41:07,"48.84708159081946,2.321374788880348",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
12027,Montgallet - Charenton,OUI,16,1,14,11,3,OUI,OUI,2022-09-29 04:41:06,"48.842647778701,2.3861649278137",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
16029,Maison de Radio - France,OUI,47,8,31,27,4,OUI,OUI,2022-09-29 04:41:05,"48.85132886434057,2.277785539627075",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
11004,Charonne - Faubourg Saint-Antoine,OUI,34,16,16,14,2,OUI,OUI,2022-09-29 04:41:05,"48.852191909696,2.3740932717919",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
10115,Granges aux Belles,OUI,27,9,17,15,2,OUI,OUI,2022-09-29 04:41:03,"48.8761373390584,2.3680844979417",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
8013,Marignan - Champs-Elysées,OUI,35,34,1,0,1,OUI,OUI,2022-09-29 04:41:02,"48.869495661232,2.3066138139003",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
14012,Sibelle - Alésia,OUI,25,13,11,5,6,OUI,OUI,2022-09-29 04:41:01,"48.826701758539215,2.3384983465075493",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
3101,Porte Saint-Martin,OUI,34,33,1,0,1,OUI,OUI,2022-09-29 04:41:00,"48.86860172112996,2.35570102930069",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
17028,Reims - Raymond Pitet,OUI,37,21,16,0,16,OUI,OUI,2022-09-29 04:40:59,"48.8888,2.296319",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
18006,Square Louise Michel,OUI,36,20,16,3,13,OUI,OUI,2022-09-29 04:40:58,"48.884687354509,2.3441386967897",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
8036,Lisbonne - Monceau,OUI,33,26,4,2,2,OUI,OUI,2022-09-29 04:40:57,"48.87745567681383,2.309694221419506",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
15025,Dupleix - du Guesclin,OUI,47,6,40,34,6,OUI,OUI,2022-09-29 04:40:57,"48.85147910413369,2.296709530055523",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
5021,Jussieu - Fossés Saint-Bernard,OUI,39,33,5,3,2,OUI,OUI,2022-09-29 04:40:57,"48.84718551002347,2.3534858599305153",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
15125,Parc Suzanne Lenglen,OUI,52,48,0,0,0,OUI,OUI,2022-09-29 04:40:56,"48.833250690537874,2.2765403240919113",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
17008,Porte Pouchet-Bessières,OUI,23,10,11,1,10,OUI,OUI,2022-09-29 04:40:56,"48.8978765,2.3230632",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
15107,Palais des Sports,OUI,22,13,6,3,3,OUI,OUI,2022-09-29 04:40:56,"48.833468517426,2.2858720645308",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
4019,Cloître Saint-Merri - Renard,OUI,32,23,4,4,0,OUI,OUI,2022-09-29 04:40:56,"48.85883544889818,2.351827919483185",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
17048,De Toqueville - Terrasse,OUI,30,22,6,1,5,OUI,OUI,2022-09-29 04:40:56,"48.882428,2.314002",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
9011,Geoffroy - Marie,OUI,20,18,1,0,1,OUI,OUI,2022-09-29 04:40:56,"48.873781940593325,2.344513876337893",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
13007,Le Brun - Gobelins,OUI,48,25,18,17,1,OUI,OUI,2022-09-29 04:40:56,"48.835092787823875,2.353468135133752",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
18044,Clichy - Douai,OUI,32,29,2,1,1,OUI,OUI,2022-09-29 04:40:55,"48.88411831886975,2.3287287354469304",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
11023,Saint-Maur - Roquette,OUI,46,7,36,33,3,OUI,OUI,2022-09-29 04:40:55,"48.858688774062955,2.383553994571467",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
8012,Batignolles - Place de Clichy,OUI,47,42,3,2,1,OUI,OUI,2022-09-29 04:40:55,"48.88347453575669,2.326493114233017",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
17044,Porte de Saint-Ouen - Bessières,OUI,42,29,12,7,5,OUI,OUI,2022-09-29 04:40:55,"48.89792240854517,2.32851451022192",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
9008,Tour d'Auvergne - Rodier,OUI,17,5,10,8,2,OUI,OUI,2022-09-29 04:40:55,"48.879161,2.343698",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
11026,Chemin Vert - Saint-Maur,OUI,45,10,34,26,8,OUI,OUI,2022-09-29 04:40:54,"48.86112461407359,2.381299026310444",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
16123,Mahatma Gandhi,OUI,26,9,15,9,6,OUI,OUI,2022-09-29 04:40:53,"48.876356,2.264205",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
20044,Davout - Volga,OUI,28,27,1,0,1,OUI,OUI,2022-09-29 04:40:53,"48.852919679957296,2.410522909779111",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
15042,Henry Farman,OUI,16,15,0,0,0,OUI,OUI,2022-09-29 04:40:53,"48.83372430280548,2.2713854536414146",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
5028,Censier - Jardin des Plantes,OUI,28,12,13,13,0,OUI,OUI,2022-09-29 04:40:53,"48.84107178161383,2.355475388467312",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
5034,Censier - Santeuil,OUI,69,58,11,11,0,OUI,OUI,2022-09-29 04:40:52,"48.840658921385234,2.3537524044513702",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
12002,Lacuée - Lyon,OUI,16,16,0,0,0,NON,NON,2022-09-29 04:40:52,"48.849268481958,2.3704585433006",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
15106,Grenelle - Violet,OUI,35,7,25,19,6,OUI,OUI,2022-09-29 04:40:52,"48.84993035512154,2.294612042605877",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
17037,Bayen - Pereire,OUI,22,9,13,11,2,OUI,OUI,2022-09-29 04:40:51,"48.881804409079656,2.2921088710427284",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
13048,Wurtz - Tolbiac,OUI,28,0,28,16,12,OUI,OUI,2022-09-29 04:40:51,"48.82631195621006,2.344585955142975",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
10024,Buisson Saint-Louis - Saint-Maur,OUI,19,7,10,9,1,OUI,OUI,2022-09-29 04:40:50,"48.87174684930295,2.3722528328789854",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
17005,Brochant - Clichy,OUI,53,8,44,31,13,OUI,OUI,2022-09-29 04:40:50,"48.89032998912038,2.319730559929781",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
15060,Place de la Montagne du Goulet,OUI,21,7,13,10,3,OUI,OUI,2022-09-29 04:40:50,"48.8443415,2.2773844",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
18142,Jessaint - Marx Dormoy,OUI,30,11,19,13,6,OUI,OUI,2022-09-29 04:40:49,"48.88484543106364,2.358930408954621",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
7013,Duroc - Place de Breteuil,OUI,42,2,37,33,4,OUI,OUI,2022-09-29 04:40:49,"48.84746064114221,2.3126140236854558",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
10008,Cité Riverin - Château d'Eau,OUI,18,9,8,7,1,OUI,OUI,2022-09-29 04:40:49,"48.870702423554306,2.358739863900845",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
11103,Pelée - Alphonse Baudin,OUI,38,12,24,23,1,OUI,OUI,2022-09-29 04:40:48,"48.8600265,2.3710541",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
11115,Montreuil - Gonnet,OUI,24,3,21,15,6,OUI,OUI,2022-09-29 04:40:48,"48.850500564921,2.3890856287864",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
12032,Porte Dorée,OUI,36,19,15,6,9,OUI,OUI,2022-09-29 04:40:48,"48.8354337,2.4077132",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
15002,Maine - Antoine Bourdelle,OUI,17,14,3,2,1,OUI,OUI,2022-09-29 04:40:47,"48.84308531746595,2.320263946784738",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
14013,Liard - Amiral Mouchez,OUI,14,0,14,12,2,OUI,OUI,2022-09-29 04:40:47,"48.8214169,2.342167",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
15020,Mairie du 15ème,OUI,32,0,32,31,1,OUI,OUI,2022-09-29 04:40:47,"48.8417762,2.2986539",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
17019,Phalsbourg - Villiers,OUI,20,11,8,6,2,OUI,OUI,2022-09-29 04:40:46,"48.88242307900951,2.3090453445911407",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
18046,Etienne Jodelle - Saint Ouen,OUI,33,16,14,5,9,OUI,OUI,2022-09-29 04:40:46,"48.88794016394694,2.326124420314341",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
4109,Mornay - Sully,OUI,15,0,15,14,1,OUI,OUI,2022-09-29 04:40:46,"48.84970399548416,2.364460788667202",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
15038,Place Adolphe Cherioux - Vaugirard,OUI,63,7,54,33,21,OUI,OUI,2022-09-29 04:40:45,"48.83959442800459,2.3010657727718353",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
14110,Abbé Carton - Plantes,OUI,25,16,8,4,4,OUI,OUI,2022-09-29 04:40:43,"48.827673823165846,2.320918142795563",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
6103,Mézières - Rennes,OUI,55,47,7,6,1,OUI,OUI,2022-09-29 04:40:43,"48.85023459321703,2.3303819820284843",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
8037,Monceau - Malesherbes,OUI,38,30,5,4,1,OUI,OUI,2022-09-29 04:40:42,"48.8795079,2.3145456",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
19015,Thionville - Ourcq,OUI,24,4,20,11,9,OUI,OUI,2022-09-29 04:40:42,"48.88917613743794,2.3833653330802917",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
8033,Commandant Rivière,OUI,27,24,1,1,0,OUI,OUI,2022-09-29 04:40:41,"48.872933,2.309796",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
16032,Eglise d'Auteuil,OUI,21,10,10,3,7,OUI,OUI,2022-09-29 04:40:41,"48.84749841771691,2.26848387135299",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
16108,Sablons - Georges Mandel,OUI,38,32,5,3,2,OUI,OUI,2022-09-29 04:40:41,"48.863875,2.28189",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
9114,Faubourg Poissonnière - Dunkerque,OUI,30,28,2,0,2,OUI,OUI,2022-09-29 04:40:39,"48.880883445404436,2.349934279918671",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
9106,Boudreau - Auber,OUI,14,7,2,1,1,OUI,OUI,2022-09-29 04:40:39,"48.87219,2.329423",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
16121,Jardin d'Acclimatation,OUI,33,17,15,13,2,OUI,OUI,2022-09-29 04:40:38,"48.878772242510465,2.270772233605385",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
10162,Alexandre Parodi - Quai de Valmy,OUI,24,18,4,3,1,OUI,OUI,2022-09-29 04:40:37,"48.87935941942529,2.366596162319184",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
17029,Pierre Demours - Laugier,OUI,37,23,13,12,1,OUI,OUI,2022-09-29 04:40:37,"48.8813072,2.294846",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
13021,Boussingault - Tolbiac,OUI,28,0,26,18,8,OUI,OUI,2022-09-29 04:40:37,"48.82603516605852,2.342176808004326",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
15128,Cadix - Hameau,OUI,37,13,20,19,1,OUI,OUI,2022-09-29 04:40:35,"48.8340107632249,2.289516180753708",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
8029,Place du Canada,OUI,29,11,1,1,0,OUI,OUI,2022-09-29 04:40:35,"48.865346269362675,2.310193787964762",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
20137,Borrégo - Gambetta,OUI,25,5,20,3,17,OUI,OUI,2022-09-29 04:40:34,"48.87330497045532,2.4014145880937576",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
20040,Parc de Belleville - Julien Lacroix,OUI,26,24,2,0,2,OUI,OUI,2022-09-29 04:40:34,"48.8703459,2.3842214",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
16014,Eylau - Trocadéro,OUI,24,16,4,2,2,OUI,OUI,2022-09-29 04:40:33,"48.863354122371,2.2864209115505",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
15108,Lourmel - Marie Skobtsov,OUI,22,2,20,16,4,OUI,OUI,2022-09-29 04:40:33,"48.844974,2.287283",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
11044,Square du Bataclan,OUI,20,9,8,6,2,OUI,OUI,2022-09-29 04:40:33,"48.8633762,2.3711327",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
4003,Quai aux Fleurs - Pont Saint-Louis,OUI,21,15,3,1,2,OUI,OUI,2022-09-29 04:40:33,"48.85291595620935,2.352195717394352",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
18001,Damrémont - Caulaincourt,OUI,18,13,5,0,5,OUI,OUI,2022-09-29 04:40:32,"48.88714509078738,2.3325880989432335",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
17024,Villiers - Batignolles,OUI,23,21,2,1,1,OUI,OUI,2022-09-29 04:40:32,"48.88125253846116,2.31653843075037",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
16019,Porte de la Muette,OUI,36,20,15,12,3,OUI,OUI,2022-09-29 04:40:31,"48.86302317841182,2.2687188170157406",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
12005,Crozatier - Faubourg Saint-Antoine,OUI,29,9,7,4,3,OUI,OUI,2022-09-29 04:40:31,"48.850440013405,2.378901366211",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
16038,Molitor - Chardon-Lagache,OUI,34,20,12,10,2,OUI,OUI,2022-09-29 04:40:31,"48.84520880183234,2.2656840831041336",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
13101,Croulebarde - Corvisart,OUI,34,18,15,10,5,OUI,OUI,2022-09-29 04:40:31,"48.830981659316855,2.3481646925210953",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
14002,Edgar Quinet - Raspail,OUI,46,43,3,1,2,OUI,OUI,2022-09-29 04:40:29,"48.83940266673835,2.32971478253603",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
19021,Mairie du 19ème,OUI,27,1,25,11,14,OUI,OUI,2022-09-29 04:40:29,"48.88256264247959,2.3812624812126164",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
11040,Temple - Jean-Pierre Timbaud,OUI,36,12,22,22,0,OUI,OUI,2022-09-29 04:40:29,"48.864465972010244,2.3660597205162053",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
11017,Charonne - Bureau,OUI,47,27,18,12,6,OUI,OUI,2022-09-29 04:40:28,"48.854176,2.396093",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
19110,Square Claude Bernard,OUI,30,27,3,1,2,OUI,OUI,2022-09-29 04:40:27,"48.89876016219984,2.375325746834278",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
8001,Petit Palais,OUI,43,42,0,0,0,OUI,OUI,2022-09-29 04:40:26,"48.8667692,2.3157655",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
13039,Ivry - Simone Weil,OUI,18,10,8,4,4,OUI,OUI,2022-09-29 04:40:26,"48.823283932030755,2.3659095168113713",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
11033,Bréguet - Sabin,OUI,33,16,10,10,0,OUI,OUI,2022-09-29 04:40:24,"48.856931678257,2.3706749462105",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
16040,Exelmans - Michel-Ange,OUI,33,27,6,4,2,OUI,OUI,2022-09-29 04:40:24,"48.84309486651855,2.2597770800669053",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
17015,Place de Lévis,OUI,48,39,9,7,2,OUI,OUI,2022-09-29 04:40:23,"48.883546851533254,2.3131933808326726",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
20004,Commandant l'Herminier - Gallieni,OUI,17,10,7,6,1,OUI,OUI,2022-09-29 04:40:22,"48.847040552603,2.4160453677177",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
7014,Saint-François-Xavier,OUI,42,35,5,3,2,OUI,OUI,2022-09-29 04:40:22,"48.851544847689894,2.3146149516105656",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
12019,Gare de Reuilly - Picpus,OUI,28,9,18,12,6,OUI,OUI,2022-09-29 04:40:20,"48.84267354116789,2.3972943797707558",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
19037,Belleville - Porte des Lilas,OUI,32,18,13,0,13,OUI,OUI,2022-09-29 04:40:19,"48.87660391892763,2.404769691129476",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
11036,Jules Ferry - Faubourg du Temple Paris,OUI,58,41,14,12,2,OUI,OUI,2022-09-29 04:40:18,"48.868397,2.3678933",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
15033,Place Violet,OUI,30,5,24,22,2,OUI,OUI,2022-09-29 04:40:16,"48.84487893836502,2.2905756533145905",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
9116,Victoire - Chaussée d'Antin,OUI,24,21,0,0,0,OUI,OUI,2022-09-29 04:40:16,"48.875065791004396,2.3316738009452824",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
19201,Petit - Georges Thill,OUI,23,8,15,3,12,OUI,OUI,2022-09-29 04:40:16,"48.88603131999171,2.3895753175020222",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
10023,Gare de l'Est - Verdun,OUI,14,12,2,0,2,OUI,OUI,2022-09-29 04:40:16,"48.87615605427147,2.360914908320552",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
19027,Serrurier,OUI,18,13,5,0,5,OUI,OUI,2022-09-29 04:40:14,"48.8804934032465,2.39806417375803",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
10113,Parmentier - Hôpital Saint-Louis,OUI,43,18,22,17,5,OUI,OUI,2022-09-29 04:40:14,"48.87137987425661,2.369896383666685",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
14139,Pierre Larousse - Raymond Losserand,OUI,30,18,12,10,2,OUI,OUI,2022-09-29 04:40:12,"48.83059564231877,2.3119183257222176",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
7024,Rapp - Place du Général Gouraud,OUI,31,3,26,23,3,OUI,OUI,2022-09-29 04:40:12,"48.858102885107,2.3004072904587",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
11002,Roquette - Thiéré,OUI,23,8,15,13,2,OUI,OUI,2022-09-29 04:40:11,"48.85507930579506,2.3733686318721463",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
15039,Abbé Groult - Convention,OUI,12,0,18,10,8,OUI,OUI,2022-09-29 04:40:11,"48.83596927866069,2.302064039509349",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
9034,Godot de Mauroy - Madeleine,OUI,22,20,1,1,0,OUI,OUI,2022-09-29 04:40:11,"48.869789,2.326347",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
16041,Versailles - Claude Terrasse,OUI,46,21,24,22,2,OUI,OUI,2022-09-29 04:40:11,"48.84021933807409,2.263834191152959",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
7018,Ségur - d'Estrées,OUI,19,5,12,11,1,OUI,OUI,2022-09-29 04:40:11,"48.85141997898257,2.3097044974565506",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
20113,Piat - Parc de Belleville,OUI,21,11,10,3,7,OUI,OUI,2022-09-29 04:40:11,"48.87195626635528,2.384981390278095",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
11112,Jules Vallès - Charonne,OUI,23,10,11,7,4,OUI,OUI,2022-09-29 04:40:10,"48.85428437993525,2.384767457842827",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
12013,Montgallet - Reuilly,OUI,16,0,15,10,5,OUI,OUI,2022-09-29 04:40:09,"48.844291,2.3896481",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
20022,Porte de Bagnolet,OUI,33,24,8,2,6,OUI,OUI,2022-09-29 04:40:06,"48.864707139122984,2.408344637349607",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
14006,Saint-Jacques - Tombe Issoire,OUI,23,21,2,2,0,OUI,OUI,2022-09-29 04:40:06,"48.833206330538864,2.3369108140468597",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
11003,Keller - La Roquette,OUI,34,13,21,19,2,OUI,OUI,2022-09-29 04:40:06,"48.8555508,2.3752778",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
14007,Ferrus - Saint-Jacques,OUI,34,21,12,8,4,OUI,OUI,2022-09-29 04:40:05,"48.8313878,2.3408563",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
16111,Faustin Hélie - Desbordes-Valmore,OUI,33,26,4,2,2,OUI,OUI,2022-09-29 04:40:05,"48.859403,2.276522",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
9017,Lallier - Trudaine,OUI,29,25,1,1,0,OUI,OUI,2022-09-29 04:40:05,"48.88109246617963,2.3408224806189537",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
5107,Pontoise - La Tournelle,OUI,23,21,0,0,0,OUI,OUI,2022-09-29 04:40:04,"48.85045800918843,2.352454275492188",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
9007,Condorcet - Turgot,OUI,20,16,2,1,1,OUI,OUI,2022-09-29 04:40:03,"48.87985155789093,2.345232367515564",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
13041,Porte d'Ivry,OUI,50,39,11,8,3,OUI,OUI,2022-09-29 04:40:02,"48.82176874759649,2.3688706755638127",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
14124,David Weill - Parc Montsouris,OUI,22,9,12,7,5,OUI,OUI,2022-09-29 04:40:01,"48.821092374256104,2.333725690841675",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
5110,Lacépède - Monge,OUI,23,22,0,0,0,OUI,OUI,2022-09-29 04:39:58,"48.84389286531899,2.3519663885235786",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
16003,André Maurois - Joseph et Marie Hackin,OUI,29,15,13,13,0,OUI,OUI,2022-09-29 04:39:57,"48.8778983,2.2789591",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
13010,Place d'Italie - Vincent Auriol,OUI,40,35,4,3,1,OUI,OUI,2022-09-29 04:39:57,"48.831481874467,2.3567550292319",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
16009,Saint-Didier - Raymond Poincaré,OUI,17,16,1,1,0,OUI,OUI,2022-09-29 04:39:57,"48.86642312020962,2.285863497192411",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
17111,Lemercier - Cardinet,OUI,24,6,17,14,3,OUI,OUI,2022-09-29 04:39:56,"48.890097168851746,2.317377626895905",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
17039,Place Saint-Ferdinand,OUI,38,32,6,3,3,OUI,OUI,2022-09-29 04:39:55,"48.87815529789739,2.288518047864942",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
8549,George V - Christophe Colomb,OUI,24,23,0,0,0,OUI,OUI,2022-09-29 04:39:55,"48.87046,2.30104",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
14011,Place des Droits de l'Enfant,OUI,24,5,19,10,9,OUI,OUI,2022-09-29 04:39:54,"48.8274804,2.3319217",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
15009,Suffren - Pérignon,OUI,46,27,19,17,2,OUI,OUI,2022-09-29 04:39:54,"48.84717561492764,2.307052147596786",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
17119,Toqueville - Cardinet,OUI,33,14,17,14,3,OUI,OUI,2022-09-29 04:39:54,"48.88490187110713,2.3109393194317818",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
8105,François 1er - Lincoln,OUI,31,29,2,2,0,OUI,OUI,2022-09-29 04:39:54,"48.86951797934417,2.302426218841562",Paris,Paris,10,6,0,O,995.7,78,Nuit nuageuse,Non
